age,annual_income,spending_score,online_purchase_frequency,store_visits_per_month
50.0,31570.0,69.0,3,2
23.0,33239.0,82.0,6,3
44.0,34647.0,66.0,10,6
50.0,27176.0,57.0,4,6
20.0,38828.0,55.0,6,5
33.0,32607.0,62.0,10,4
31.0,21081.0,76.0,7,9
44.0,34881.0,66.0,12,4
18.0,31292.0,73.0,10,6
53.0,43444.0,82.0,11,7
34.0,32073.0,62.0,12,7
44.0,29512.0,73.0,6,3
34.0,37540.0,74.0,9,4
40.0,31698.0,64.0,10,4
18.0,31103.0,79.0,7,7
31.0,37548.0,68.0,7,7
43.0,29798.0,67.0,7,6
38.0,27714.0,85.0,6,3
19.0,43630.0,74.0,5,4
36.0,37897.0,76.0,10,6
27.0,33679.0,79.0,5,3
26.0,34983.0,65.0,12,6
20.0,37529.0,79.0,10,5
41.0,39867.0,66.0,7,3
46.0,31220.0,66.0,10,6
56.0,36831.0,68.0,12,6
20.0,32466.0,66.0,4,5
43.0,34055.0,76.0,2,9
43.0,35803.0,72.0,10,2
29.0,34967.0,67.0,5,5
26.0,38678.0,75.0,8,4
24.0,37435.0,68.0,4,3
30.0,27459.0,68.0,11,2
37.0,28211.0,70.0,7,6
49.0,33151.0,73.0,12,5
46.0,44143.0,73.0,7,5
19.0,30742.0,67.0,3,5
27.0,33959.0,76.0,5,8
48.0,32318.0,68.0,9,4
28.0,32230.0,65.0,9,7
34.0,35891.0,60.0,8,3
18.0,42004.0,77.0,11,5
47.0,37280.0,70.0,4,11
18.0,30982.0,71.0,9,6
19.0,48766.0,77.0,6,5
46.0,35393.0,67.0,7,6
54.0,32114.0,60.0,6,5
32.0,42060.0,70.0,4,3
35.0,32655.0,72.0,12,7
44.0,43315.0,68.0,7,3
38.0,30647.0,80.0,8,6
31.0,42150.0,53.0,8,4
30.0,36005.0,78.0,8,7
19.0,41455.0,76.0,7,5
37.0,44509.0,73.0,11,7
34.0,29337.0,47.0,6,6
31.0,41379.0,79.0,10,4
25.0,27955.0,63.0,9,1
26.0,29764.0,66.0,9,6
41.0,30983.0,69.0,7,7
44.0,37518.0,73.0,12,4
32.0,35165.0,74.0,7,2
31.0,34164.0,76.0,7,5
26.0,35731.0,76.0,7,1
44.0,37956.0,72.0,9,5
35.0,38341.0,73.0,11,7
39.0,40471.0,62.0,9,3
39.0,44100.0,65.0,3,3
32.0,34893.0,76.0,12,4
23.0,32395.0,76.0,7,4
25.0,38068.0,75.0,10,5
46.0,29279.0,66.0,7,6
28.0,31606.0,76.0,13,3
31.0,39997.0,62.0,6,3
24.0,34379.0,78.0,7,6
23.0,28959.0,68.0,14,11
27.0,27551.0,82.0,4,14
52.0,35244.0,59.0,7,1
42.0,40709.0,82.0,5,2
30.0,40643.0,67.0,8,8
46.0,35554.0,67.0,8,6
33.0,45045.0,71.0,7,6
49.0,34476.0,65.0,11,4
57.0,34307.0,69.0,7,8
45.0,22163.0,65.0,10,6
36.0,32763.0,65.0,3,8
42.0,39260.0,73.0,8,4
35.0,42820.0,64.0,6,4
18.0,30849.0,65.0,2,7
28.0,37311.0,60.0,9,5
25.0,40234.0,66.0,3,11
28.0,35056.0,79.0,8,4
53.0,23584.0,64.0,7,10
46.0,36236.0,65.0,10,8
39.0,38807.0,71.0,9,3
43.0,30263.0,67.0,8,3
18.0,33729.0,86.0,8,1
42.0,29223.0,69.0,6,4
44.0,22149.0,72.0,12,3
18.0,40135.0,77.0,7,6
43.0,34981.0,76.0,10,3
21.0,42988.0,72.0,7,12
18.0,39287.0,69.0,3,7
48.0,33229.0,84.0,10,4
25.0,34584.0,69.0,9,7
28.0,37831.0,67.0,11,3
45.0,39834.0,65.0,5,3
32.0,36613.0,58.0,5,7
33.0,40528.0,76.0,7,4
33.0,33517.0,54.0,15,8
38.0,30014.0,70.0,8,5
33.0,34676.0,69.0,9,4
36.0,36026.0,86.0,3,5
30.0,28992.0,57.0,6,3
39.0,28316.0,64.0,8,6
38.0,37237.0,69.0,10,3
54.0,32968.0,69.0,11,3
31.0,34171.0,66.0,6,5
33.0,33202.0,69.0,16,2
37.0,42603.0,61.0,4,5
45.0,41309.0,73.0,7,5
24.0,28813.0,54.0,8,2
36.0,32336.0,70.0,9,4
18.0,39250.0,66.0,11,6
32.0,38010.0,77.0,3,2
46.0,34793.0,82.0,6,4
28.0,29312.0,68.0,13,8
37.0,31587.0,80.0,7,3
30.0,32416.0,68.0,12,3
26.0,36385.0,63.0,11,0
45.0,43519.0,82.0,4,9
25.0,31566.0,74.0,7,12
38.0,29870.0,70.0,9,7
38.0,34457.0,75.0,7,6
26.0,40159.0,72.0,12,2
37.0,27766.0,70.0,8,3
26.0,42268.0,61.0,8,2
40.0,34140.0,68.0,4,5
22.0,31328.0,74.0,6,4
32.0,26999.0,69.0,6,8
32.0,38533.0,76.0,5,8
46.0,34144.0,73.0,17,7
36.0,35854.0,64.0,6,5
45.0,30496.0,61.0,5,6
41.0,33405.0,69.0,6,8
40.0,32567.0,66.0,5,7
32.0,34497.0,72.0,10,7
45.0,31652.0,65.0,5,4
31.0,27329.0,66.0,10,6
18.0,48642.0,77.0,5,3
33.0,28183.0,71.0,6,3
40.0,35907.0,65.0,4,6
19.0,26140.0,70.0,2,4
26.0,25015.0,80.0,7,2
23.0,35489.0,72.0,9,5
43.0,35872.0,74.0,9,4
52.0,41307.0,65.0,7,5
33.0,36998.0,77.0,6,5
40.0,34251.0,86.0,13,4
40.0,30252.0,64.0,8,7
51.0,42495.0,62.0,4,7
28.0,39644.0,71.0,8,3
33.0,28768.0,76.0,12,2
32.0,35190.0,69.0,11,4
36.0,35720.0,63.0,7,8
60.0,33272.0,69.0,6,5
35.0,38859.0,74.0,7,2
26.0,39159.0,67.0,4,8
23.0,34048.0,74.0,7,8
48.0,33596.0,78.0,5,4
26.0,42495.0,72.0,7,1
42.0,39664.0,70.0,11,2
28.0,35362.0,76.0,11,8
22.0,26854.0,64.0,7,5
41.0,36720.0,63.0,13,4
29.0,38490.0,68.0,9,8
39.0,21227.0,67.0,16,5
40.0,36259.0,64.0,7,1
40.0,32917.0,83.0,8,4
32.0,33896.0,85.0,6,7
42.0,30463.0,68.0,6,6
26.0,34259.0,71.0,16,6
18.0,41960.0,69.0,11,2
42.0,32768.0,78.0,8,3
37.0,39828.0,79.0,8,2
29.0,30968.0,58.0,4,6
20.0,38794.0,73.0,7,6
18.0,35008.0,61.0,3,7
36.0,36760.0,82.0,8,8
51.0,35036.0,73.0,8,8
34.0,38208.0,64.0,7,4
31.0,22162.0,68.0,6,3
35.0,27901.0,68.0,7,5
57.0,37085.0,74.0,8,8
43.0,24782.0,77.0,13,8
26.0,32347.0,62.0,11,1
35.0,34728.0,83.0,10,6
38.0,30859.0,81.0,14,3
24.0,31542.0,64.0,8,4
43.0,36358.0,71.0,8,12
27.0,40046.0,82.0,7,4
20.0,30208.0,79.0,9,3
36.0,32125.0,68.0,13,5
34.0,31344.0,76.0,5,5
35.0,22893.0,91.0,13,6
27.0,35709.0,71.0,6,4
29.0,39674.0,66.0,5,5
46.0,40083.0,71.0,13,3
39.0,30646.0,72.0,5,6
25.0,28742.0,66.0,7,4
18.0,35108.0,73.0,12,3
26.0,39146.0,61.0,8,4
37.0,35774.0,65.0,6,9
29.0,36447.0,75.0,7,7
28.0,40709.0,58.0,5,1
29.0,31304.0,76.0,11,2
34.0,33900.0,56.0,9,8
43.0,43173.0,58.0,6,4
35.0,34016.0,67.0,7,11
36.0,28663.0,72.0,7,8
33.0,31653.0,79.0,11,6
30.0,30309.0,70.0,4,8
44.0,36786.0,68.0,5,7
42.0,30520.0,74.0,9,5
55.0,36355.0,64.0,6,5
41.0,31320.0,71.0,5,8
30.0,24383.0,62.0,5,8
26.0,36533.0,71.0,6,5
45.0,35742.0,69.0,9,4
27.0,37589.0,64.0,9,11
43.0,31635.0,71.0,6,9
27.0,31102.0,71.0,6,5
38.0,37007.0,78.0,10,10
24.0,42595.0,59.0,9,8
43.0,35056.0,69.0,10,4
23.0,37123.0,65.0,7,2
38.0,33392.0,76.0,9,4
33.0,27282.0,75.0,4,4
36.0,39837.0,74.0,10,7
31.0,39542.0,65.0,6,6
31.0,38554.0,76.0,6,4
37.0,34090.0,59.0,14,5
25.0,37985.0,58.0,7,9
25.0,39469.0,61.0,12,4
31.0,43101.0,70.0,6,5
31.0,39943.0,75.0,10,9
25.0,35319.0,49.0,8,6
44.0,28459.0,79.0,8,9
32.0,35778.0,71.0,5,3
33.0,36283.0,59.0,11,4
22.0,38545.0,71.0,7,5
56.0,41769.0,78.0,6,9
59.0,34524.0,74.0,4,3
27.0,45505.0,78.0,7,10
47.0,26204.0,60.0,11,2
34.0,37097.0,67.0,7,2
51.0,31007.0,64.0,9,1
38.0,25464.0,82.0,4,5
36.0,33991.0,74.0,8,3
18.0,27714.0,90.0,8,10
26.0,34193.0,67.0,5,3
35.0,35174.0,65.0,9,5
37.0,40593.0,69.0,6,5
23.0,27462.0,80.0,4,7
28.0,39542.0,67.0,3,4
41.0,35490.0,71.0,11,7
21.0,40144.0,71.0,11,6
36.0,32841.0,70.0,7,4
47.0,28339.0,65.0,7,6
39.0,28913.0,69.0,12,6
38.0,28541.0,69.0,11,8
18.0,37389.0,70.0,4,6
27.0,42385.0,77.0,14,5
56.0,32175.0,82.0,1,4
29.0,38146.0,64.0,12,1
48.0,27383.0,67.0,9,5
29.0,35902.0,64.0,3,7
32.0,38343.0,71.0,7,3
40.0,27759.0,66.0,7,5
36.0,33981.0,72.0,4,5
39.0,38580.0,78.0,7,8
27.0,20331.0,52.0,7,6
24.0,41677.0,73.0,9,6
26.0,36768.0,67.0,11,3
30.0,38584.0,73.0,6,3
33.0,32936.0,64.0,9,4
45.0,26386.0,78.0,8,4
36.0,37670.0,76.0,8,8
40.0,34587.0,74.0,8,8
36.0,35161.0,76.0,7,5
24.0,40438.0,65.0,11,2
35.0,38810.0,66.0,10,6
36.0,44606.0,75.0,7,5
43.0,35769.0,65.0,9,7
24.0,31544.0,80.0,13,3
18.0,34058.0,68.0,16,3
37.0,37078.0,74.0,5,5
39.0,40079.0,85.0,4,7
33.0,27665.0,65.0,5,5
35.0,35043.0,70.0,7,1
44.0,43048.0,77.0,6,4
30.0,33799.0,77.0,5,10
32.0,39655.0,68.0,9,10
36.0,37466.0,66.0,6,7
23.0,39779.0,68.0,5,9
33.0,30951.0,80.0,6,8
34.0,30973.0,68.0,8,6
51.0,35101.0,71.0,10,5
32.0,27339.0,67.0,8,2
37.0,33651.0,75.0,7,4
44.0,36264.0,71.0,7,4
27.0,43923.0,63.0,6,0
49.0,37014.0,63.0,8,3
53.0,38126.0,56.0,9,4
35.0,40822.0,64.0,9,4
30.0,30177.0,76.0,3,6
51.0,34175.0,79.0,9,10
43.0,47127.0,75.0,8,7
36.0,34604.0,74.0,5,5
49.0,40582.0,69.0,3,4
48.0,39819.0,75.0,8,6
32.0,27609.0,72.0,9,6
37.0,36552.0,83.0,3,3
41.0,35734.0,69.0,9,11
35.0,36650.0,79.0,12,2
21.0,31229.0,76.0,11,5
26.0,29415.0,75.0,3,7
21.0,32620.0,56.0,6,3
40.0,34511.0,77.0,9,9
23.0,40925.0,69.0,9,2
37.0,44087.0,67.0,7,7
53.0,41983.0,60.0,5,4
49.0,39301.0,70.0,15,4
18.0,29978.0,70.0,9,4
22.0,32956.0,61.0,6,1
27.0,36050.0,60.0,14,3
23.0,31838.0,73.0,7,7
18.0,37886.0,76.0,6,1
35.0,38602.0,71.0,6,8
42.0,37681.0,78.0,11,3
45.0,40126.0,69.0,8,3
30.0,30477.0,70.0,9,4
32.0,39664.0,64.0,10,3
39.0,31522.0,59.0,6,2
34.0,30295.0,83.0,10,4
43.0,37661.0,78.0,16,10
39.0,41079.0,60.0,7,8
31.0,37440.0,71.0,10,11
18.0,35104.0,69.0,10,7
50.0,36551.0,68.0,8,1
28.0,35682.0,67.0,11,3
39.0,29370.0,73.0,10,2
18.0,28787.0,76.0,10,3
35.0,34606.0,73.0,8,4
36.0,35399.0,69.0,3,5
36.0,35057.0,69.0,8,6
65.0,38381.0,77.0,10,1
29.0,33923.0,73.0,12,6
43.0,37815.0,71.0,3,7
40.0,34277.0,70.0,10,6
28.0,44117.0,72.0,6,6
43.0,35404.0,67.0,12,4
33.0,46704.0,76.0,6,6
44.0,36760.0,62.0,10,5
55.0,33932.0,67.0,7,5
37.0,30503.0,74.0,9,6
32.0,27786.0,62.0,8,7
46.0,30043.0,59.0,10,5
49.0,30602.0,70.0,8,4
26.0,36974.0,58.0,8,2
30.0,32369.0,61.0,10,1
42.0,35935.0,75.0,11,5
34.0,41410.0,69.0,12,3
25.0,34561.0,79.0,10,4
40.0,45396.0,62.0,9,8
42.0,29121.0,69.0,6,8
32.0,34247.0,73.0,6,3
36.0,32303.0,62.0,6,2
29.0,39683.0,77.0,12,3
24.0,23801.0,74.0,6,5
30.0,27784.0,59.0,9,3
36.0,34463.0,70.0,11,5
20.0,42757.0,73.0,12,8
31.0,36129.0,66.0,4,6
36.0,28242.0,60.0,10,7
47.0,29014.0,72.0,12,8
32.0,43365.0,85.0,8,7
23.0,31894.0,67.0,3,5
33.0,30285.0,81.0,3,6
29.0,42387.0,65.0,4,4
41.0,40055.0,72.0,11,6
32.0,41370.0,75.0,6,6
18.0,30250.0,70.0,9,9
70.0,27374.0,68.0,4,4
36.0,35666.0,75.0,7,3
36.0,36676.0,83.0,10,5
20.0,36823.0,72.0,7,2
20.0,42391.0,66.0,7,4
34.0,26331.0,69.0,11,7
38.0,39298.0,88.0,9,2
42.0,29517.0,71.0,5,5
37.0,39279.0,66.0,2,9
23.0,32625.0,62.0,8,4
18.0,30930.0,57.0,8,5
34.0,31950.0,73.0,9,6
30.0,27772.0,75.0,4,4
22.0,35202.0,67.0,7,8
43.0,31137.0,70.0,5,4
19.0,38931.0,62.0,12,7
41.0,38200.0,71.0,5,9
21.0,43441.0,73.0,12,7
36.0,36832.0,66.0,4,5
44.0,37603.0,82.0,4,6
32.0,42000.0,64.0,9,5
52.0,31862.0,72.0,13,3
54.0,27559.0,76.0,6,7
37.0,36000.0,69.0,8,2
40.0,27887.0,69.0,4,3
46.0,47270.0,60.0,10,10
40.0,42277.0,80.0,6,4
39.0,45820.0,69.0,7,3
30.0,35312.0,74.0,9,3
18.0,37753.0,75.0,5,1
21.0,32703.0,66.0,8,4
59.0,39415.0,69.0,6,6
38.0,28922.0,79.0,11,4
33.0,22285.0,62.0,7,4
48.0,31046.0,85.0,11,5
28.0,27723.0,65.0,10,5
41.0,42390.0,62.0,7,7
36.0,44078.0,71.0,12,4
40.0,27985.0,85.0,6,5
32.0,41459.0,57.0,3,1
25.0,39757.0,69.0,5,1
27.0,27151.0,73.0,13,5
27.0,33049.0,70.0,6,8
35.0,32099.0,73.0,9,3
19.0,38740.0,65.0,5,6
23.0,28856.0,66.0,7,6
36.0,34506.0,69.0,10,9
34.0,31570.0,62.0,6,3
37.0,37367.0,70.0,10,5
35.0,33916.0,67.0,5,5
60.0,32324.0,67.0,9,5
36.0,33934.0,72.0,8,1
31.0,45180.0,57.0,7,6
36.0,32916.0,68.0,8,5
45.0,29795.0,86.0,7,4
35.0,37917.0,62.0,8,7
42.0,34282.0,79.0,17,9
39.0,27924.0,70.0,8,4
32.0,46157.0,66.0,4,3
36.0,33238.0,61.0,8,6
51.0,33111.0,71.0,5,6
37.0,35799.0,80.0,8,6
25.0,43651.0,67.0,10,5
32.0,26601.0,69.0,4,6
18.0,36380.0,77.0,11,3
36.0,45436.0,72.0,7,3
48.0,35644.0,59.0,5,5
22.0,28823.0,71.0,8,5
36.0,31908.0,81.0,8,6
45.0,36034.0,70.0,14,3
46.0,41654.0,51.0,7,5
48.0,33303.0,73.0,12,5
18.0,39133.0,69.0,8,8
40.0,27823.0,57.0,7,6
20.0,27781.0,58.0,10,4
25.0,32586.0,77.0,9,3
43.0,42190.0,65.0,8,3
37.0,35344.0,64.0,11,11
42.0,36449.0,70.0,7,5
26.0,36390.0,65.0,6,3
50.0,40546.0,71.0,12,6
42.0,31949.0,69.0,12,5
44.0,38441.0,62.0,8,6
24.0,30846.0,66.0,8,7
47.0,44916.0,73.0,9,3
32.0,30998.0,70.0,8,6
29.0,30588.0,69.0,6,7
41.0,37748.0,84.0,10,6
41.0,35399.0,75.0,5,5
27.0,36634.0,76.0,3,7
56.0,36137.0,69.0,9,2
53.0,29548.0,72.0,7,6
41.0,43067.0,67.0,8,4
39.0,39468.0,75.0,13,5
38.0,41795.0,69.0,5,5
20.0,32358.0,72.0,5,7
36.0,37083.0,71.0,8,6
36.0,35987.0,70.0,10,6
29.0,40640.0,91.0,6,4
32.0,40801.0,65.0,10,4
18.0,35965.0,65.0,9,1
24.0,27410.0,75.0,12,6
44.0,43898.0,66.0,12,6
52.0,37780.0,68.0,7,3
26.0,31958.0,62.0,8,4
37.0,37033.0,73.0,13,7
46.0,27445.0,74.0,11,2
30.0,40277.0,68.0,5,7
42.0,27644.0,75.0,9,1
35.0,33896.0,57.0,10,7
47.0,36222.0,65.0,5,4
22.0,40194.0,69.0,15,5
24.0,35533.0,62.0,9,5
38.0,38175.0,58.0,6,8
36.0,34859.0,68.0,10,0
34.0,34839.0,75.0,7,6
41.0,35427.0,79.0,8,4
26.0,34055.0,66.0,8,6
21.0,26567.0,75.0,10,3
30.0,31158.0,74.0,8,3
31.0,36224.0,79.0,9,6
32.0,33754.0,68.0,11,9
48.0,34221.0,57.0,7,6
43.0,33383.0,70.0,6,5
40.0,30682.0,63.0,5,3
37.0,32535.0,65.0,4,7
31.0,33466.0,68.0,10,2
26.0,35026.0,68.0,10,6
23.0,36967.0,71.0,8,7
28.0,34097.0,75.0,8,7
35.0,29852.0,67.0,6,4
23.0,28010.0,73.0,7,8
37.0,47987.0,70.0,15,9
33.0,29351.0,77.0,8,4
31.0,32407.0,69.0,12,5
47.0,37585.0,69.0,7,9
18.0,36804.0,67.0,6,10
31.0,37604.0,69.0,9,8
18.0,32786.0,65.0,11,0
37.0,36193.0,64.0,9,9
43.0,35307.0,75.0,6,5
21.0,33439.0,62.0,11,4
23.0,36227.0,68.0,10,2
18.0,40277.0,77.0,13,3
36.0,34889.0,68.0,8,4
32.0,34922.0,76.0,6,5
32.0,40341.0,66.0,2,4
31.0,39807.0,63.0,13,6
25.0,42920.0,59.0,8,3
46.0,26219.0,79.0,5,4
38.0,39526.0,62.0,9,3
23.0,38008.0,75.0,7,5
28.0,30572.0,63.0,3,3
26.0,36258.0,79.0,12,6
49.0,40256.0,85.0,7,3
42.0,30854.0,58.0,7,6
34.0,37213.0,62.0,6,2
52.0,39357.0,75.0,8,2
50.0,29645.0,74.0,6,10
33.0,34289.0,75.0,10,7
31.0,36505.0,66.0,7,3
31.0,31019.0,84.0,7,10
25.0,30604.0,71.0,6,9
52.0,34325.0,61.0,4,7
25.0,39008.0,68.0,4,7
44.0,38219.0,62.0,5,7
42.0,30693.0,81.0,8,6
32.0,38261.0,65.0,9,3
53.0,30820.0,73.0,8,9
19.0,26949.0,67.0,8,6
34.0,33164.0,66.0,4,2
30.0,40615.0,57.0,4,2
45.0,38280.0,74.0,5,3
39.0,34992.0,79.0,6,4
18.0,32916.0,64.0,9,7
47.0,33051.0,59.0,8,10
40.0,35544.0,76.0,5,3
25.0,29658.0,58.0,6,10
32.0,33259.0,79.0,8,4
22.0,33922.0,64.0,7,6
33.0,28245.0,62.0,8,3
37.0,30808.0,72.0,13,8
32.0,37053.0,63.0,3,7
30.0,35048.0,65.0,10,6
19.0,33456.0,72.0,11,5
38.0,30443.0,53.0,7,5
18.0,42884.0,81.0,8,6
35.0,30810.0,70.0,3,10
18.0,36258.0,61.0,7,2
36.0,32561.0,63.0,7,3
35.0,35181.0,77.0,3,1
39.0,37288.0,74.0,9,10
44.0,28149.0,80.0,9,5
45.0,34967.0,65.0,17,6
19.0,40954.0,72.0,9,4
34.0,43808.0,73.0,5,2
55.0,34350.0,75.0,7,6
36.0,35208.0,78.0,12,7
27.0,46057.0,65.0,5,6
34.0,40675.0,69.0,7,9
31.0,31914.0,66.0,14,6
23.0,31905.0,70.0,3,5
44.0,39783.0,75.0,8,12
41.0,29945.0,58.0,8,2
22.0,40439.0,78.0,7,8
34.0,36671.0,62.0,9,3
29.0,37589.0,68.0,4,9
19.0,33716.0,79.0,6,8
21.0,31851.0,72.0,8,3
22.0,42310.0,72.0,7,3
34.0,33766.0,62.0,6,6
30.0,32945.0,63.0,9,3
25.0,34599.0,77.0,4,4
31.0,35965.0,66.0,9,6
42.0,29846.0,67.0,3,4
39.0,32176.0,77.0,8,3
45.0,31910.0,63.0,10,2
33.0,39226.0,72.0,10,4
51.0,30570.0,70.0,8,6
38.0,26221.0,70.0,5,6
30.0,25165.0,66.0,10,5
36.0,27648.0,66.0,7,8
23.0,41808.0,62.0,9,6
32.0,35081.0,73.0,5,6
39.0,37506.0,65.0,3,3
41.0,37682.0,77.0,7,4
31.0,35281.0,68.0,7,7
62.0,34626.0,63.0,11,4
33.0,40223.0,68.0,10,3
18.0,35730.0,67.0,14,3
47.0,41995.0,77.0,9,7
41.0,38104.0,67.0,8,8
37.0,31911.0,68.0,13,4
30.0,32514.0,80.0,12,3
39.0,31363.0,74.0,7,4
51.0,41088.0,82.0,5,3
37.0,32975.0,79.0,5,4
20.0,31008.0,64.0,10,2
18.0,36599.0,77.0,11,5
39.0,34514.0,81.0,15,3
25.0,36473.0,81.0,14,6
34.0,44449.0,77.0,6,5
27.0,39565.0,77.0,7,7
26.0,35135.0,68.0,7,4
27.0,27958.0,64.0,4,2
28.0,32500.0,68.0,8,6
43.0,38555.0,58.0,2,8
41.0,29145.0,79.0,8,4
23.0,45705.0,68.0,8,4
24.0,35072.0,79.0,7,5
39.0,35244.0,61.0,5,2
46.0,31667.0,78.0,7,3
45.0,37484.0,67.0,4,5
25.0,29210.0,61.0,3,5
45.0,45824.0,81.0,5,9
18.0,41587.0,78.0,13,5
33.0,39921.0,71.0,4,3
40.0,28048.0,70.0,7,5
18.0,36027.0,73.0,5,10
56.0,41045.0,71.0,5,9
48.0,37966.0,64.0,9,4
41.0,29989.0,67.0,9,3
25.0,31750.0,84.0,10,6
34.0,32740.0,89.0,7,6
43.0,31983.0,81.0,12,5
24.0,42644.0,73.0,7,6
33.0,25395.0,68.0,14,5
44.0,38280.0,64.0,6,6
20.0,28538.0,65.0,11,5
38.0,30194.0,66.0,6,4
18.0,24951.0,85.0,15,9
26.0,32255.0,83.0,6,4
30.0,42554.0,75.0,11,4
40.0,36324.0,63.0,10,13
28.0,29008.0,76.0,6,7
36.0,40086.0,68.0,4,8
28.0,41157.0,55.0,5,7
30.0,35520.0,72.0,7,6
48.0,45174.0,64.0,12,4
23.0,39108.0,64.0,8,3
43.0,38413.0,68.0,6,3
35.0,30983.0,67.0,6,6
29.0,38137.0,70.0,13,5
23.0,36084.0,69.0,11,4
24.0,37599.0,57.0,5,3
28.0,31577.0,81.0,5,7
33.0,35640.0,63.0,10,3
41.0,30916.0,63.0,11,2
32.0,24264.0,68.0,15,3
33.0,39992.0,69.0,7,6
34.0,27488.0,80.0,4,6
40.0,35536.0,72.0,6,6
41.0,36665.0,74.0,10,4
21.0,36633.0,72.0,10,9
32.0,33585.0,72.0,6,3
47.0,36356.0,72.0,6,2
22.0,37355.0,56.0,7,4
36.0,38675.0,68.0,7,4
33.0,43667.0,78.0,8,5
29.0,36171.0,98.0,11,6
51.0,35320.0,62.0,8,6
35.0,30466.0,73.0,8,8
50.0,37180.0,66.0,9,4
35.0,38337.0,84.0,9,3
40.0,34038.0,61.0,7,4
29.0,37723.0,74.0,10,3
29.0,33537.0,60.0,8,4
39.0,38355.0,68.0,5,3
39.0,39563.0,70.0,8,6
41.0,39493.0,77.0,11,4
39.0,35589.0,62.0,7,9
22.0,29800.0,75.0,7,7
27.0,31940.0,70.0,3,4
43.0,37976.0,72.0,10,6
18.0,47244.0,77.0,7,5
38.0,33296.0,61.0,6,5
34.0,37279.0,76.0,6,5
43.0,32220.0,66.0,11,5
39.0,30130.0,78.0,7,5
28.0,31618.0,72.0,10,10
28.0,24588.0,69.0,6,7
30.0,41767.0,66.0,7,3
41.0,23849.0,76.0,7,3
18.0,33681.0,79.0,4,6
37.0,29109.0,66.0,7,3
26.0,30578.0,62.0,11,5
37.0,41883.0,75.0,7,9
38.0,36005.0,60.0,8,4
18.0,30173.0,61.0,6,4
33.0,32052.0,63.0,6,4
37.0,31173.0,67.0,10,6
36.0,34782.0,61.0,2,9
34.0,35864.0,56.0,6,6
23.0,44478.0,62.0,8,9
24.0,25418.0,74.0,12,4
21.0,34826.0,61.0,12,5
41.0,33422.0,68.0,8,4
34.0,39733.0,84.0,6,7
34.0,36774.0,70.0,9,8
18.0,37952.0,72.0,6,7
35.0,36725.0,63.0,9,4
41.0,30340.0,85.0,5,3
18.0,41056.0,66.0,3,5
30.0,38993.0,68.0,5,5
19.0,39578.0,79.0,4,1
31.0,41320.0,69.0,15,5
26.0,37088.0,70.0,8,5
39.0,42405.0,68.0,9,4
37.0,36888.0,68.0,15,5
48.0,33905.0,73.0,14,3
34.0,34967.0,74.0,7,2
38.0,34881.0,65.0,10,8
29.0,32403.0,65.0,15,5
24.0,43159.0,66.0,9,5
43.0,36481.0,60.0,10,4
47.0,35474.0,59.0,5,4
42.0,36941.0,72.0,4,3
36.0,49899.0,77.0,6,4
25.0,29341.0,76.0,7,6
46.0,30775.0,53.0,7,1
41.0,28097.0,68.0,7,5
55.0,33837.0,62.0,5,6
23.0,36228.0,71.0,11,6
44.0,32673.0,67.0,6,5
40.0,32301.0,74.0,11,4
32.0,35712.0,70.0,10,4
49.0,32489.0,57.0,14,7
39.0,36551.0,63.0,8,2
26.0,40571.0,70.0,8,6
34.0,38385.0,71.0,7,5
26.0,39405.0,60.0,10,5
30.0,40430.0,59.0,17,4
42.0,36414.0,70.0,10,2
45.0,34207.0,60.0,9,5
37.0,31139.0,58.0,9,8
27.0,33044.0,67.0,15,7
39.0,32382.0,67.0,6,2
42.0,38658.0,64.0,7,10
18.0,36734.0,65.0,4,9
36.0,38484.0,70.0,11,4
33.0,29198.0,65.0,12,4
45.0,42159.0,70.0,6,5
39.0,32865.0,67.0,16,6
40.0,29500.0,71.0,4,6
30.0,32804.0,76.0,9,3
35.0,47419.0,76.0,11,6
44.0,33061.0,79.0,10,5
34.0,33375.0,76.0,7,2
37.0,34039.0,72.0,10,5
20.0,34257.0,67.0,10,3
34.0,31093.0,67.0,3,4
18.0,35716.0,64.0,11,6
30.0,40378.0,70.0,9,6
36.0,36571.0,75.0,3,3
43.0,29444.0,65.0,6,5
25.0,33278.0,70.0,9,4
39.0,32242.0,65.0,7,1
50.0,35265.0,71.0,9,6
29.0,41652.0,66.0,4,5
20.0,34256.0,65.0,6,2
38.0,34559.0,65.0,10,6
23.0,43888.0,74.0,10,3
27.0,39381.0,69.0,10,6
44.0,37870.0,67.0,3,4
54.0,44791.0,72.0,8,3
25.0,37449.0,67.0,10,9
28.0,25067.0,78.0,5,1
31.0,39163.0,63.0,5,1
30.0,27040.0,69.0,4,7
54.0,37260.0,60.0,7,4
30.0,26431.0,68.0,3,6
31.0,32666.0,58.0,9,0
51.0,33181.0,75.0,7,2
41.0,31149.0,75.0,17,4
45.0,33256.0,75.0,9,6
26.0,40163.0,70.0,17,2
30.0,31430.0,64.0,9,3
25.0,37726.0,64.0,3,2
43.0,30172.0,81.0,4,4
47.0,34053.0,80.0,7,5
29.0,36619.0,71.0,5,7
31.0,30017.0,66.0,8,7
32.0,28441.0,80.0,7,6
20.0,37459.0,65.0,11,5
28.0,40615.0,72.0,6,4
43.0,34605.0,79.0,8,9
26.0,32713.0,64.0,13,4
36.0,35778.0,76.0,8,6
